id,full_table_name,column_name,metric_name,metric_value,source_value,bucket_start,bucket_end,bucket_duration_hours,updated_at,dimension,dimension_value,metric_properties,created_at
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_invocations""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_INVOCATIONS,,row_count,34,,,,,2024-02-20 12:32:07.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_run_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_RUN_RESULTS,,build_timestamp,1708428727.370905,,,,,2024-02-20 12:32:07.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_run_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_RUN_RESULTS,,row_count,735,,,,,2024-02-20 12:32:07.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_METRICS,,build_timestamp,1708428728.616147,,,,,2024-02-20 12:32:09.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_METRICS,,row_count,0,,,,,2024-02-20 12:32:09.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_exposures""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_EXPOSURES,,build_timestamp,1708428728.691139,,,,,2024-02-20 12:32:09.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_exposures""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_EXPOSURES,,row_count,0,,,,,2024-02-20 12:32:09.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_columns""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_COLUMNS,,build_timestamp,1708428728.718144,,,,,2024-02-20 12:32:09.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_columns""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_COLUMNS,,row_count,195,,,,,2024-02-20 12:32:09.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_seeds""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SEEDS,,build_timestamp,1708428728.781382,,,,,2024-02-20 12:32:09.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_seeds""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SEEDS,,row_count,0,,,,,2024-02-20 12:32:09.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_snapshots""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SNAPSHOTS,,build_timestamp,1708428729.662449,,,,,2024-02-20 12:32:09.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_snapshots""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SNAPSHOTS,,row_count,0,,,,,2024-02-20 12:32:09.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_models""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_MODELS,,build_timestamp,1708428730.166136,,,,,2024-02-20 12:32:10.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_models""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_MODELS,,row_count,54,,,,,2024-02-20 12:32:10.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_source_freshness_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCE_FRESHNESS_RESULTS,,build_timestamp,1708428730.487376,,,,,2024-02-20 12:32:10.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_source_freshness_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCE_FRESHNESS_RESULTS,,row_count,0,,,,,2024-02-20 12:32:10.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""metadata""",POSTGRES.TRANSFORMED_ELEMENTARY.METADATA,,build_timestamp,1708428730.675375,,,,,2024-02-20 12:32:10.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""metadata""",POSTGRES.TRANSFORMED_ELEMENTARY.METADATA,,row_count,1,,,,,2024-02-20 12:32:10.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""elementary_test_results""",POSTGRES.TRANSFORMED_ELEMENTARY.ELEMENTARY_TEST_RESULTS,,build_timestamp,1708428731.205427,,,,,2024-02-20 12:32:11.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""elementary_test_results""",POSTGRES.TRANSFORMED_ELEMENTARY.ELEMENTARY_TEST_RESULTS,,row_count,0,,,,,2024-02-20 12:32:11.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""schema_columns_snapshot""",POSTGRES.TRANSFORMED_ELEMENTARY.SCHEMA_COLUMNS_SNAPSHOT,,build_timestamp,1708428731.208461,,,,,2024-02-20 12:32:11.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""schema_columns_snapshot""",POSTGRES.TRANSFORMED_ELEMENTARY.SCHEMA_COLUMNS_SNAPSHOT,,row_count,0,,,,,2024-02-20 12:32:11.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_tests""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_TESTS,,build_timestamp,1708428731.490428,,,,,2024-02-20 12:32:11.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_tests""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_TESTS,,row_count,0,,,,,2024-02-20 12:32:11.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_sources""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCES,,build_timestamp,1708428731.501396,,,,,2024-02-20 12:32:11.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""dbt_sources""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCES,,row_count,10,,,,,2024-02-20 12:32:11.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""test_result_rows""",POSTGRES.TRANSFORMED_ELEMENTARY.TEST_RESULT_ROWS,,build_timestamp,1708428733.89293,,,,,2024-02-20 12:32:13.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed_elementary"".""test_result_rows""",POSTGRES.TRANSFORMED_ELEMENTARY.TEST_RESULT_ROWS,,row_count,0,,,,,2024-02-20 12:32:13.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed"".""int_transactions_and_accounts_and_groups_joined""",POSTGRES.TRANSFORMED.INT_TRANSACTIONS_AND_ACCOUNTS_AND_GROUPS_JOINED,,build_timestamp,1708428736.707638,,,,,2024-02-20 12:32:16.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed"".""int_transactions_and_accounts_and_groups_joined""",POSTGRES.TRANSFORMED.INT_TRANSACTIONS_AND_ACCOUNTS_AND_GROUPS_JOINED,,row_count,99,,,,,2024-02-20 12:32:16.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed"".""grouped_transactions_unioned_with_original""",POSTGRES.TRANSFORMED.GROUPED_TRANSACTIONS_UNIONED_WITH_ORIGINAL,,build_timestamp,1708428736.930672,,,,,2024-02-20 12:32:16.000000,,,,2024-02-20 12:32:17.009966
"dc562945-f612-40da-a2e9-6eedd26cd9fd.""postgres"".""transformed"".""grouped_transactions_unioned_with_original""",POSTGRES.TRANSFORMED.GROUPED_TRANSACTIONS_UNIONED_WITH_ORIGINAL,,row_count,108,,,,,2024-02-20 12:32:16.000000,,,,2024-02-20 12:32:17.009966
"62f1bb21-2525-42a1-9015-12ff3e19c1bf.""postgres"".""transformed_view_selection_tool"".""fct_destination_nodes""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_DESTINATION_NODES,,build_timestamp,1708428759.847691,,,,,2024-02-20 12:32:39.000000,,,,2024-02-20 12:32:40.630887
"62f1bb21-2525-42a1-9015-12ff3e19c1bf.""postgres"".""transformed_view_selection_tool"".""fct_destination_nodes""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_DESTINATION_NODES,,row_count,1,,,,,2024-02-20 12:32:39.000000,,,,2024-02-20 12:32:40.630887
"62f1bb21-2525-42a1-9015-12ff3e19c1bf.""postgres"".""transformed_view_selection_tool"".""fct_model_dependencies""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_MODEL_DEPENDENCIES,,build_timestamp,1708428759.886691,,,,,2024-02-20 12:32:39.000000,,,,2024-02-20 12:32:40.630887
"62f1bb21-2525-42a1-9015-12ff3e19c1bf.""postgres"".""transformed_view_selection_tool"".""fct_model_dependencies""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_MODEL_DEPENDENCIES,,row_count,11,,,,,2024-02-20 12:32:39.000000,,,,2024-02-20 12:32:40.630887
"62f1bb21-2525-42a1-9015-12ff3e19c1bf.""postgres"".""transformed_view_selection_tool"".""fct_all_models_plus_code""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_ALL_MODELS_PLUS_CODE,,build_timestamp,1708428760.100703,,,,,2024-02-20 12:32:40.000000,,,,2024-02-20 12:32:40.630887
"62f1bb21-2525-42a1-9015-12ff3e19c1bf.""postgres"".""transformed_view_selection_tool"".""fct_all_models_plus_code""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_ALL_MODELS_PLUS_CODE,,row_count,11,,,,,2024-02-20 12:32:40.000000,,,,2024-02-20 12:32:40.630887
"62f1bb21-2525-42a1-9015-12ff3e19c1bf.""postgres"".""transformed_view_selection_tool"".""fct_avg_maintenance_fractions""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_AVG_MAINTENANCE_FRACTIONS,,build_timestamp,1708428760.504261,,,,,2024-02-20 12:32:40.000000,,,,2024-02-20 12:32:40.630887
"62f1bb21-2525-42a1-9015-12ff3e19c1bf.""postgres"".""transformed_view_selection_tool"".""fct_avg_maintenance_fractions""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_AVG_MAINTENANCE_FRACTIONS,,row_count,3,,,,,2024-02-20 12:32:40.000000,,,,2024-02-20 12:32:40.630887
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""data_monitoring_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DATA_MONITORING_METRICS,,build_timestamp,1708584844.842433,,,,,2024-02-22 07:54:04.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""data_monitoring_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DATA_MONITORING_METRICS,,row_count,528,,,,,2024-02-22 07:54:04.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_columns""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_COLUMNS,,build_timestamp,1708584849.767279,,,,,2024-02-22 07:54:10.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_columns""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_COLUMNS,,row_count,195,,,,,2024-02-22 07:54:10.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_invocations""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_INVOCATIONS,,build_timestamp,1708584850.048529,,,,,2024-02-22 07:54:10.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_invocations""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_INVOCATIONS,,row_count,36,,,,,2024-02-22 07:54:10.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_run_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_RUN_RESULTS,,build_timestamp,1708584850.07978,,,,,2024-02-22 07:54:10.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_run_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_RUN_RESULTS,,row_count,789,,,,,2024-02-22 07:54:10.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_exposures""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_EXPOSURES,,build_timestamp,1708584851.942554,,,,,2024-02-22 07:54:12.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_exposures""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_EXPOSURES,,row_count,0,,,,,2024-02-22 07:54:12.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_METRICS,,build_timestamp,1708584852.020677,,,,,2024-02-22 07:54:12.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_METRICS,,row_count,0,,,,,2024-02-22 07:54:12.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_seeds""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SEEDS,,build_timestamp,1708584852.083177,,,,,2024-02-22 07:54:12.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_seeds""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SEEDS,,row_count,0,,,,,2024-02-22 07:54:12.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_models""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_MODELS,,build_timestamp,1708584852.335718,,,,,2024-02-22 07:54:12.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_models""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_MODELS,,row_count,54,,,,,2024-02-22 07:54:12.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_snapshots""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SNAPSHOTS,,build_timestamp,1708584852.476343,,,,,2024-02-22 07:54:12.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_snapshots""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SNAPSHOTS,,row_count,0,,,,,2024-02-22 07:54:12.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_source_freshness_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCE_FRESHNESS_RESULTS,,build_timestamp,1708584852.832642,,,,,2024-02-22 07:54:12.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_source_freshness_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCE_FRESHNESS_RESULTS,,row_count,0,,,,,2024-02-22 07:54:12.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""metadata""",POSTGRES.TRANSFORMED_ELEMENTARY.METADATA,,build_timestamp,1708584853.446983,,,,,2024-02-22 07:54:13.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""metadata""",POSTGRES.TRANSFORMED_ELEMENTARY.METADATA,,row_count,1,,,,,2024-02-22 07:54:13.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""elementary_test_results""",POSTGRES.TRANSFORMED_ELEMENTARY.ELEMENTARY_TEST_RESULTS,,build_timestamp,1708584853.540742,,,,,2024-02-22 07:54:13.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""elementary_test_results""",POSTGRES.TRANSFORMED_ELEMENTARY.ELEMENTARY_TEST_RESULTS,,row_count,0,,,,,2024-02-22 07:54:13.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""schema_columns_snapshot""",POSTGRES.TRANSFORMED_ELEMENTARY.SCHEMA_COLUMNS_SNAPSHOT,,build_timestamp,1708584853.571981,,,,,2024-02-22 07:54:13.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""schema_columns_snapshot""",POSTGRES.TRANSFORMED_ELEMENTARY.SCHEMA_COLUMNS_SNAPSHOT,,row_count,0,,,,,2024-02-22 07:54:13.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_tests""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_TESTS,,build_timestamp,1708584853.587606,,,,,2024-02-22 07:54:13.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_tests""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_TESTS,,row_count,0,,,,,2024-02-22 07:54:13.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_sources""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCES,,build_timestamp,1708584853.660528,,,,,2024-02-22 07:54:13.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""dbt_sources""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_SOURCES,,row_count,10,,,,,2024-02-22 07:54:13.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""test_result_rows""",POSTGRES.TRANSFORMED_ELEMENTARY.TEST_RESULT_ROWS,,build_timestamp,1708584855.750532,,,,,2024-02-22 07:54:15.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed_elementary"".""test_result_rows""",POSTGRES.TRANSFORMED_ELEMENTARY.TEST_RESULT_ROWS,,row_count,0,,,,,2024-02-22 07:54:15.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed"".""int_transactions_and_accounts_and_groups_joined""",POSTGRES.TRANSFORMED.INT_TRANSACTIONS_AND_ACCOUNTS_AND_GROUPS_JOINED,,build_timestamp,1708585576.817931,,,,,2024-02-22 08:06:42.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed"".""int_transactions_and_accounts_and_groups_joined""",POSTGRES.TRANSFORMED.INT_TRANSACTIONS_AND_ACCOUNTS_AND_GROUPS_JOINED,,row_count,199999983,,,,,2024-02-22 08:06:42.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed"".""grouped_transactions_unioned_with_original""",POSTGRES.TRANSFORMED.GROUPED_TRANSACTIONS_UNIONED_WITH_ORIGINAL,,build_timestamp,1708585937.312017,,,,,2024-02-22 08:12:47.000000,,,,2024-02-22 08:12:47.326432
"001e816d-e75a-40e6-8879-2d179415e4b7.""postgres"".""transformed"".""grouped_transactions_unioned_with_original""",POSTGRES.TRANSFORMED.GROUPED_TRANSACTIONS_UNIONED_WITH_ORIGINAL,,row_count,200999924,,,,,2024-02-22 08:12:47.000000,,,,2024-02-22 08:12:47.326432
"a2eb56e1-cae2-4660-ae3f-43767be7a11e.""postgres"".""transformed_view_selection_tool"".""fct_model_dependencies""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_MODEL_DEPENDENCIES,,build_timestamp,1708586102.670637,,,,,2024-02-22 08:15:02.000000,,,,2024-02-22 08:15:03.341529
"a2eb56e1-cae2-4660-ae3f-43767be7a11e.""postgres"".""transformed_view_selection_tool"".""fct_model_dependencies""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_MODEL_DEPENDENCIES,,row_count,11,,,,,2024-02-22 08:15:02.000000,,,,2024-02-22 08:15:03.341529
"a2eb56e1-cae2-4660-ae3f-43767be7a11e.""postgres"".""transformed_view_selection_tool"".""fct_destination_nodes""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_DESTINATION_NODES,,build_timestamp,1708586102.673508,,,,,2024-02-22 08:15:02.000000,,,,2024-02-22 08:15:03.341529
"a2eb56e1-cae2-4660-ae3f-43767be7a11e.""postgres"".""transformed_view_selection_tool"".""fct_destination_nodes""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_DESTINATION_NODES,,row_count,1,,,,,2024-02-22 08:15:02.000000,,,,2024-02-22 08:15:03.341529
"a2eb56e1-cae2-4660-ae3f-43767be7a11e.""postgres"".""transformed_view_selection_tool"".""fct_all_models_plus_code""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_ALL_MODELS_PLUS_CODE,,build_timestamp,1708586102.824217,,,,,2024-02-22 08:15:02.000000,,,,2024-02-22 08:15:03.341529
"a2eb56e1-cae2-4660-ae3f-43767be7a11e.""postgres"".""transformed_view_selection_tool"".""fct_all_models_plus_code""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_ALL_MODELS_PLUS_CODE,,row_count,11,,,,,2024-02-22 08:15:02.000000,,,,2024-02-22 08:15:03.341529
"a2eb56e1-cae2-4660-ae3f-43767be7a11e.""postgres"".""transformed_view_selection_tool"".""fct_avg_maintenance_fractions""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_AVG_MAINTENANCE_FRACTIONS,,build_timestamp,1708586103.210185,,,,,2024-02-22 08:15:03.000000,,,,2024-02-22 08:15:03.341529
"a2eb56e1-cae2-4660-ae3f-43767be7a11e.""postgres"".""transformed_view_selection_tool"".""fct_avg_maintenance_fractions""",POSTGRES.TRANSFORMED_VIEW_SELECTION_TOOL.FCT_AVG_MAINTENANCE_FRACTIONS,,row_count,3,,,,,2024-02-22 08:15:03.000000,,,,2024-02-22 08:15:03.341529
"62cfc86a-d970-4eb8-83d2-3cc14e9515f3.""postgres"".""transformed_elementary"".""data_monitoring_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DATA_MONITORING_METRICS,,build_timestamp,1708587423.454247,,,,,2024-02-22 08:37:03.000000,,,,2024-02-22 08:53:58.610099
"62cfc86a-d970-4eb8-83d2-3cc14e9515f3.""postgres"".""transformed_elementary"".""data_monitoring_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DATA_MONITORING_METRICS,,row_count,572,,,,,2024-02-22 08:37:03.000000,,,,2024-02-22 08:53:58.610099
"62cfc86a-d970-4eb8-83d2-3cc14e9515f3.""postgres"".""transformed_elementary"".""dbt_columns""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_COLUMNS,,build_timestamp,1708587428.647462,,,,,2024-02-22 08:37:08.000000,,,,2024-02-22 08:53:58.610099
"62cfc86a-d970-4eb8-83d2-3cc14e9515f3.""postgres"".""transformed_elementary"".""dbt_columns""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_COLUMNS,,row_count,195,,,,,2024-02-22 08:37:08.000000,,,,2024-02-22 08:53:58.610099
"62cfc86a-d970-4eb8-83d2-3cc14e9515f3.""postgres"".""transformed_elementary"".""dbt_run_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_RUN_RESULTS,,build_timestamp,1708587428.965463,,,,,2024-02-22 08:37:09.000000,,,,2024-02-22 08:53:58.610099
"62cfc86a-d970-4eb8-83d2-3cc14e9515f3.""postgres"".""transformed_elementary"".""dbt_run_results""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_RUN_RESULTS,,row_count,843,,,,,2024-02-22 08:37:09.000000,,,,2024-02-22 08:53:58.610099
"62cfc86a-d970-4eb8-83d2-3cc14e9515f3.""postgres"".""transformed_elementary"".""dbt_invocations""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_INVOCATIONS,,build_timestamp,1708587428.980464,,,,,2024-02-22 08:37:09.000000,,,,2024-02-22 08:53:58.610099
"62cfc86a-d970-4eb8-83d2-3cc14e9515f3.""postgres"".""transformed_elementary"".""dbt_invocations""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_INVOCATIONS,,row_count,38,,,,,2024-02-22 08:37:09.000000,,,,2024-02-22 08:53:58.610099
"62cfc86a-d970-4eb8-83d2-3cc14e9515f3.""postgres"".""transformed_elementary"".""dbt_metrics""",POSTGRES.TRANSFORMED_ELEMENTARY.DBT_METRICS,,build_timestamp,1708587430.999668,,,,,2024-02-22 08:37:11.000000,,,,2024-02-22 08:53:58.610099
